Item Set,Item Format 3,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12,theta_13,theta_14,theta_15,theta_16,theta_17,theta_18,theta_19,theta_20,theta_21,theta_22,theta_23,theta_24,theta_25,theta_26,theta_27,theta_28,theta_29,theta_30,theta_31,theta_32,theta_33,theta_34,theta_35,theta_36,theta_37,theta_38,theta_39,theta_40,theta_41,theta_42,theta_43,theta_44,theta_45,theta_46,theta_47,theta_48,theta_49,theta_50,theta_51,theta_52,theta_53,theta_54,theta_55,theta_56,theta_57,theta_58,theta_59,theta_60
S1.5,1,0.058251942284617636,0.06442013101190527,0.07120333384589547,0.07865315556913996,0.08682313375173578,0.09576816551788156,0.10554373399059713,0.11620489829898101,0.1278050096197513,0.1403941162569545,0.15401702414196825,0.16871098644086507,0.1845030084100449,0.20140677252210673,0.21941921537532683,0.23851682285666076,0.25865175365286586,0.2797479526402057,0.3016974725557819,0.3243572803337026,0.3475468769955073,0.3710470981856765,0.3946004757492213,0.4179135179528417,0.4406611971036209,0.46249381222498887,0.4830462214434338,0.5019492231005809,0.5188426257866351,0.5333893143279431,0.5452894261360451,0.5542936353940768,0.5602145294683697,0.5629351667356312,0.5624141227791789,0.5586866377954238,0.5518618310652619,0.5421162990773429,0.5296847143468807,0.5148482548513298,0.4979217990379773,0.47924081735259594,0.45914879376647094,0.4379858467420771,0.41607901996352614,0.3937345088130001,0.37123190275429974,0.3488203719796194,0.32671661602278435,0.3051043227079418,0.2841348530896537,0.26392886457604997,0.2445786020080058,0.22615061736547953,0.2086887164882603,0.19221697076357508,0.17674266969192015,0.1622591244545742,0.14874826196839597,0.13618297307692478,0.12452919764607406
S1.6,0,0.0694655179181864,0.08028988662984082,0.09268799858456543,0.10684847669467454,0.12296850688419467,0.14124885998458828,0.161886699069994,0.18506572739857632,0.21094329153397298,0.2396342087663741,0.27119137493106826,0.3055836626167292,0.3426722595101919,0.382187406577357,0.42370840209735233,0.4666505863429341,0.5102635704958426,0.5536449125651344,0.5957724623237172,0.6355565008002234,0.6719096483907796,0.7038287406290107,0.7304792841355299,0.7512707433634528,0.7659107110983645,0.7744284409509765,0.7771629721470584,0.7747171040393036,0.7678842896926237,0.757559698658123,0.7446483830443908,0.7299825816268504,0.7142573156005729,0.6979895362545447,0.6815021452770199,0.6649309195009094,0.648250069577547,0.6313108767566653,0.6138874356290729,0.5957237801418297,0.5765774025160239,0.5562552477292261,0.5346395620930177,0.5117023732172548,0.4875087441254804,0.46221013144098794,0.436030057395718,0.4092447945248681,0.382161842744602,0.35509870156132606,0.32836390781639957,0.30224164825439903,0.27698058794265124,0.25278697452683085,0.22982164065473884,0.20820025085608465,0.1879960130554676,0.1692440686529702,0.15194685143916903,0.13607982853034994,0.1215971764510213
S1.6,1,0.02695184561823329,0.03104934430263474,0.03575288675160641,0.041146335264213664,0.04732324092457999,0.054387327614843696,0.06245276800666726,0.07164415464571842,0.08209604654310254,0.09395194856806285,0.10736256018664916,0.12248311613618461,0.13946964094530784,0.15847396062930474,0.17963736951875367,0.20308295066958887,0.22890670700558502,0.2571678858827667,0.28787917168201815,0.32099776258388324,0.35641869766380835,0.3939720863212339,0.4334260080204094,0.4744966653284483,0.5168667536331859,0.5602118596033234,0.604233008454694,0.6486913784580999,0.6934389941128736,0.7384373695517443,0.7837551887861987,0.8295367878714944,0.8759359602074186,0.9230147418339902,0.9706143083763716,1.0182143650861424,1.0648070832679681,1.1088193097723043,1.1481189389682824,1.1801340652351633,1.2020942352297277,1.2113730564368004,1.2058776694795457,1.1844053481639183,1.1468834322238666,1.0944320080233838,1.0292335777814552,0.9542442000300724,0.8728173542220032,0.7883231423818691,0.7038314822589723,0.6218986494338095,0.5444650262468863,0.47284813032318407,0.4078028470509183,0.3496190647676884,0.2982318340207226,0.2533267879081491,0.21443103149555134,0.1809855823190375,0.152399344370231
S1.7,0,0.013470529030646331,0.015677059626993547,0.018239298952028533,0.02121255354174045,0.02466000546410305,0.028653573775791228,0.03327477202546464,0.038615515737073204,0.04477881384450181,0.051879252423365156,0.06004314699749458,0.06940820076646716,0.08012246061932243,0.09234231237326461,0.10622920497925645,0.12194474722098606,0.13964379070442653,0.15946511610325848,0.18151939824363605,0.20587426799884687,0.23253654668575638,0.2614321305647079,0.292384564652339,0.3250940527700693,0.3591194425127571,0.39386647108310807,0.4285860583219737,0.46238642693526594,0.494262052093183,0.5231407157429935,0.5479472909031721,0.5676796351059863,0.5814887785746619,0.5887533103924519,0.5891373155774262,0.5826228647465795,0.569511770786569,0.5503963221284731,0.5261037692133067,0.49762324434188165,0.46602569112757963,0.43238705903488445,0.39772289104706837,0.3629392956015063,0.32880201641873363,0.29592257567972313,0.26475863097835156,0.2356248097460103,0.2087102055489594,0.184099178471601,0.1617928330084102,0.1417293413925284,0.12380200142461792,0.10787449701015307,0.09379324879940822,0.0813970147064347,0.0705240536570575,0.061017232315124285,0.052727462613997904,0.04551583091427583,0.03925473458610048
S1.7,1,0.18338742455397442,0.20765239772966151,0.23491871787529536,0.26549475258860766,0.29970214668948003,0.33787048207328646,0.3803297824552157,0.4274004249101344,0.47938001225129717,0.5365267910360187,0.5990392881597205,0.6670320070268275,0.7405072966199163,0.8193239065952254,0.9031632850322066,0.9914953634778032,1.083546380761699,1.1782721579310564,1.274341036457269,1.370131260146401,1.46374769984777,1.553062250728443,1.6357807672564504,1.7095369380272438,1.772010124631261,1.821060232658487,1.8548687565423962,1.8720720589739255,1.871871574207662,1.8541066384415292,1.8192792836771137,1.768526201077049,1.7035401814284803,1.6264502591033252,1.5396750790636187,1.4457666259986546,1.3472610462643768,1.2465502544060498,1.1457833043457608,1.0468012953200054,0.9511049178382482,0.8598503061368871,0.7738669011171104,0.6936904310922084,0.619604556949372,0.5516858006436511,0.4898477140716672,0.4338815752660846,0.3834920530310077,0.338327184261647,0.29800265074672544,0.26212075368533755,0.23028471130492406,0.2021089975560868,0.17722644228059192,0.1552927610936476,0.13598910274836262,0.11902311092998397,0.10412890760996643,0.0910663227359426,0.07961962322645247
S1.8,0,0.06379410958017047,0.0701500354631778,0.07703099615672,0.08445661212532403,0.09244167633298402,0.10099470823237038,0.11011634418925909,0.119797591404217,0.13001799030674416,0.1407437515443853,0.15192595728533814,0.16349894113792293,0.17537898431267912,0.18746348463349902,0.19963076583614456,0.21174069303177573,0.22363624209834668,0.23514613276256469,0.24608857566158537,0.2562761038214988,0.26552136328684617,0.27364363434283967,0.2804757554885407,0.2858710407473208,0.2897097308178471,0.2919045112892071,0.2924046729823142,0.2911985798458048,0.2883142405379422,0.2838179359238686,0.2778110168495471,0.2704251342924234,0.26181627944120633,0.2521580820740302,0.24163483673356728,0.2304347000748324,0.21874343805522461,0.20673901100350076,0.1945871820791431,0.1824382332513858,0.1704247830036715,0.15866062822212376,0.14724048219253238,0.13624045118499445,0.12571908132161605,0.1157188115217382,0.10626768302702493,0.09738117721315633,0.08906407756722028,0.08131227611088948,0.07411446726606764,0.06745369202858699,0.06130871178690698,0.05565520410274526,0.05046678247269753,0.04571584890775575,0.04137429257714312,0.03741405025318447,0.03380754532239908,0.030528022095855454,0.027549791393655203
S1.8,1,0.20654061540907165,0.24394442864106436,0.2877235149339641,0.338794975465438,0.39814207364595183,0.46679399535650673,0.5457957222949269,0.6361672176960486,0.7388523759858333,0.854659951906457,0.9842006267625114,1.1278256959094257,1.2855722439376065,1.457115452006044,1.6417195785871468,1.8381656497710468,2.044620059653616,2.2584032443650273,2.475634996786807,2.6907862311891817,2.896258625086827,3.0822202997099444,3.236988165069537,3.348182753380628,3.4046349533563047,3.398647965230124,3.3279033917251413,3.196285234589858,3.013267751075198,2.79209033814112,2.5473858256727926,2.2930073139788663,2.040547020626134,1.79867411011702,1.5731406454760846,1.367192600274941,1.182142275023847,1.0179370852364782,0.8736409495088824,0.747802755449897,0.6387186175842329,0.5446077072584854,0.4637235074059371,0.39441948939781313,0.3351839400486395,0.284654628197632,0.2416207561297518,0.20501724208185354,0.17391468649673958,0.14750721030141364,0.12509956468928737,0.10609438207883722,0.08998008434171739,0.07631973023413204,0.06474093075935994,0.05492686294303901,0.04660835155715809,0.03955695260374858,0.03357895353879636,0.02851019752050875,0.024211638413621204
S1.9,0,0.005235180217833109,0.005907477320450358,0.006665321707086763,0.007519382976076256,0.008481602268236535,0.00956532747776066,0.01078545822683564,0.012158599890152253,0.013703225383788525,0.015439842682545932,0.017391165059792973,0.01958227980730928,0.022040809637459403,0.0247970590402025,0.027884135506431054,0.031338032684116175,0.0351976591644652,0.03950479268444078,0.04430393510290856,0.049642038645523606,0.05556806879575817,0.06213236414203192,0.0693857489518716,0.07737835093156942,0.08615807550865356,0.09576869031160913,0.10624748089446619,0.11762245301132095,0.12990907988713074,0.14310662687470233,0.1571941320932737,0.17212618056681886,0.18782867976812645,0.20419492256892924,0.22108230237402945,0.23831011391155751,0.25565891736776547,0.272871946347669,0.28965898434801407,0.30570300632261893,0.32066967586539763,0.3342195117292786,0.34602221329419774,0.35577230333299525,0.3632049608556842,0.3681107337526344,0.37034778880723546,0.3698505022971194,0.36663351333351796,0.3607908153963148,0.35248998177648083,0.34196212569316176,0.32948860693203974,0.31538575564022203,0.299988963781015,0.2836374033504367,0.2666604038807378,0.2493662130115066,0.23203352965937438,0.21490588857230672,0.19818872210621558
S1.9,1,0.19028384500121096,0.21721072490917637,0.24784946303056174,0.2826730118305202,0.3222019150543177,0.367005142426612,0.4176995095723819,0.4749471454479706,0.5394503254677989,0.6119428042002365,0.6931765421175199,0.7839024080492544,0.8848430349639855,0.9966555057227848,1.1198809779342136,1.2548778335012403,1.401734717868135,1.5601604112248513,1.7293496549990592,1.9078289428696025,2.093295021171394,2.282471946067602,2.4710287062141534,2.653614030754156,2.8240693463094484,2.9758636608417826,3.1027471157554585,3.1995463433946423,3.2629462029961895,3.2920555449852063,3.288573493532001,3.256465352748646,3.20119401756742,3.1286799637372082,3.0442333232660808,2.9516986219119494,2.8529906260096407,2.7481049795483807,2.635581747084486,2.5132985784535884,2.3793901483954882,2.2330561882172297,2.075053363964085,1.9077655191857428,1.7348787222969577,1.5607991681209878,1.390001014634432,1.226469310476393,1.0733350764932093,0.9327230174722316,0.8057760293961765,0.6927949222796385,0.5934317180646104,0.5068892270278496,0.43209792492650556,0.367857031923479,0.3129376799413668,0.2661522397000841,0.22639645838462713,0.192671393891001,0.16409131505119753
S2.02,0,0.004219051405084213,0.005331282617978316,0.006735999966187007,0.008509688688102323,0.01074857815383467,0.013573585428562174,0.017136404747978652,0.02162695254245065,0.027282379945359484,0.03439783843791068,0.04333910691075288,0.0545570249595613,0.06860337517260721,0.08614734107801957,0.10799083499417302,0.13507971415812142,0.16850604947203343,0.20949408538162134,0.2593593850571292,0.3194272872749525,0.3908942532721787,0.4746160284227597,0.5708131734750703,0.6787018608582904,0.7960897325609869,0.9190225609780386,1.0416167960175966,1.1562403859545494,1.2541728666700498,1.32675722998881,1.36686327549398,1.3702914713213508,1.3366742867184356,1.269557547481489,1.175632066848543,1.0633893672302226,0.9416371166250572,0.8182706496438402,0.6995190699527237,0.5896844518793828,0.49125790296987226,0.40525033558619733,0.3315952422727194,0.26952843955488,0.21789750110897013,0.17538831920290548,0.14067600890278995,0.11251560944638095,0.08978923867217047,0.07152414552468803,0.05689278463917016,0.045202808071908636,0.03588221966885271,0.028462965370127765,0.02256486105360307,0.017880856191593488,0.014164066189777322,0.011216671521966,0.008880597525012721,0.007029798681007754,0.005563937589447076
S2.02,1,0.17616813408457138,0.20152375384263968,0.23084502568271367,0.26478114609254155,0.30408405344448836,0.3496200659379588,0.4023798332731202,0.4634844104396199,0.534184086692437,0.6158450249936092,0.7099167936217172,0.8178716657330748,0.9411045911405548,1.08078197732195,1.237629526192819,1.4116567746661228,1.6018314001724774,1.8057414352456622,2.0193162838553533,2.2367088639971477,2.4504535863040275,2.651985626371295,2.832521521129668,2.9841717715386755,3.101032331256449,3.1799541367682678,3.220765387233275,3.2259010619611423,3.1995934962558232,3.146899580165048,3.072838240889306,2.9818124554575576,2.877360056459157,2.7621764065287446,2.6383043856606343,2.5073863105284437,2.370897971429513,2.2303181335673985,2.087216491167721,1.9432648939261892,1.80019013754108,1.6596925999991234,1.5233548884380963,1.3925601654981876,1.2684329463677786,1.1518078683954143,1.0432257820117425,0.942952354663992,0.8510123728549182,0.7672327098925621,0.6912878932375786,0.6227437422264008,0.5610961757036013,0.5058037123539149,0.4563132703270488,0.41207959927538884,0.3725790952691868,0.3373189316482871,0.30584246220989536,0.27773178090605005,0.2526082020457608
S2.03,0,0.01428398766460363,0.016788643927246234,0.019730156974774232,0.023183323939507065,0.02723512279067588,0.03198643700762725,0.037553917613445335,0.04407194518752475,0.05169462712168091,0.06059772737123576,0.07098037450711937,0.08306632614748734,0.09710448141327208,0.11336822681858025,0.13215307670375112,0.15377193375964435,0.17854716344088872,0.2067985754322023,0.23882637966965287,0.27488829738626297,0.3151703423315714,0.3597514380387693,0.40856308794750906,0.4613468005728681,0.5176138169046035,0.5766136387015854,0.6373194302997708,0.6984388588205048,0.7584575542413716,0.81571851132073,0.868534410880953,0.9153219506009559,0.9547398143186298,0.9858074420933011,1.0079825233419248,1.0211819177553214,1.025742194502881,1.0223289754620484,1.0118148755666225,0.9951510019048095,0.9732556293412875,0.9469369064741409,0.9168568112852578,0.88353396552652,0.847375615075294,0.8087252796844988,0.7679123520727649,0.7252925409212485,0.6812723235035736,0.636315244146189,0.5909319149050658,0.5456582792511455,0.5010278644153864,0.45754353660023617,0.41565310058644095,0.3757314538585198,0.33807036347058633,0.30287558979556867,0.2702701806624026,0.24030231032418592,0.21295595984630541
S2.03,1,0.10197431740818134,0.12229205083916862,0.14664692065730517,0.1758183392550093,0.21072239550938204,0.25242876819502236,0.3021760990320087,0.36138347005193544,0.4316544678900782,0.5147688093902197,0.6126546670216755,0.7273328075927248,0.8608217995260223,1.0149925547047511,1.191361530661918,1.3908167384269123,1.6132813329007134,1.8573377232891157,2.119860813114488,2.3957383295636343,2.677779594734427,2.956916072395218,3.2227608420805636,3.464512053915704,3.6720713401745693,3.8371433367801617,3.954043118098676,4.020004526888576,4.034945032163707,4.000835752743787,3.920956025518965,3.7993144140652344,3.6403934072688116,3.4491916669963683,3.2313916204122823,2.9934403928626088,2.7424039342614757,2.4855834255345575,2.2299950898817107,1.9818600564094708,1.7462266561151902,1.5267844243121989,1.3258649042345145,1.1445828440160515,0.9830574560875822,0.8406596808484685,0.7162471210993877,0.6083650753243144,0.5154054600309257,0.43572415211200966,0.3677219595963491,0.3098962203350872,0.26087007767790116,0.21940565261729597,0.18440617854872082,0.15491099986043388,0.1300863079152556,0.10921364927946206,0.09167759142384249,0.07695344736375392,0.06459561209060283
S2.04,0,0.008930898523643807,0.010427787916319696,0.012182757566470529,0.014241809235777265,0.016659436231679776,0.019500239019489083,0.022840852757474914,0.026772245648037454,0.03140245682788086,0.036859853195713686,0.043296995652734455,0.05089521584778613,0.059870013142299755,0.07047738554752518,0.08302120359346993,0.0978617156942537,0.11542522700799346,0.13621490489305849,0.16082250869990683,0.18994058473312309,0.2243742596087216,0.2650511414520215,0.31302691796852977,0.3694829379185599,0.43571031544445926,0.5130729259658718,0.6029392842146365,0.7065713001661444,0.8249574998383007,0.9585815059456375,1.1071262316902946,1.2691333015501902,1.4416668665764185,1.62006735732963,1.797911186090933,1.967294799506664,2.11951128978781,2.246075924718524,2.33991068228136,2.396384735609682,2.413904561407046,2.3938833137118682,2.3401397441944427,2.2579695311573262,2.153201281753941,2.0314800888806515,1.8978752103066459,1.7567707297558544,1.6119242552261446,1.4665756423131495,1.32352884441516,1.185181098588899,1.0535110601582218,0.930053248696603,0.8158841485720051,0.7116342632965519,0.6175283316899847,0.5334473833852673,0.45900256030376707,0.393610746087583,0.3365643601269662
S2.04,1,0.1580759415657612,0.17887959454284091,0.2023901876647514,0.22892514433745714,0.25882482625185455,0.2924488753581452,0.3301701968220926,0.3723659062556208,0.41940447738692027,0.47162827340439584,0.5293306565754954,0.5927269881294879,0.6619191085964308,0.7368533953327342,0.8172733047815963,0.9026684944476364,0.9922242268572566,1.0847767534173427,1.1787825840744581,1.2723115626854442,1.3630747826202716,1.4484976053064422,1.5258443168051463,1.592393572834139,1.6456530544912067,1.683589583590999,1.7048408407366367,1.7088710045319895,1.6960382094634552,1.6675568438376906,1.625358743261795,1.5718779664946863,1.5097977076934481,1.4418013233435027,1.3703627345782956,1.2975981896221354,1.2251863945737764,1.15435142945905,1.0858948404549433,1.0202600801586317,0.9576130251134622,0.8979251444057853,0.8410496712309371,0.7867848921073874,0.7349218906119137,0.6852765569766458,0.6377073854378017,0.592121605421408,0.5484726455129958,0.5067519372950655,0.466977757107085,0.4291832996281664,0.39340558749014043,0.35967623580592456,0.3280145743781371,0.2984232214251026,0.2708859143331747,0.24536722938502825,0.2218137453475672,0.20015620112994598,0.18031224083353597
S2.05,0,0.0032745421845884314,0.003629305683053003,0.004022211992485411,0.004457295196058268,0.00493900071240879,0.005472223709043249,0.00606235027409093,0.006715301336866412,0.007437579261965967,0.00823631695613798,0.009119329217726017,0.010095165920143374,0.011173166447955848,0.012363514590370522,0.01367729283510289,0.01512653468813699,0.01672427326355349,0.018484583934325713,0.020422618301858986,0.02255462612251998,0.024897961119060497,0.027471065802877313,0.030293429544412696,0.03338551316652833,0.036768632323554463,0.040464790906027004,0.04449645473633597,0.04888625497649744,0.053656610068164176,0.05882925481315034,0.06442466556411781,0.07046137165215588,0.07695514538877841,0.08391806652810543,0.09135746225175094,0.09927473081225609,0.10766406614183158,0.11651111207604518,0.12579158823087752,0.13546994459591544,0.14549811778707697,0.15581447742103166,0.1663430645396954,0.17699323329315034,0.18765980972716428,0.19822387497438432,0.208554262144782,0.21850982521507506,0.22794249394738572,0.23670107278129443,0.2446356772632747,0.25160263452855,0.257469611998692,0.2621206891022831,0.2654610584980695,0.2674210423311677,0.2679591387941005,0.2670638739882831,0.26475431874234007,0.2610792307545308,0.2561148877347366
S2.05,1,0.1562136296720001,0.1788317219489673,0.2047995813711877,0.23459389579620207,0.2687473519146722,0.30785046872175853,0.3525515033924652,0.40355358345292675,0.4616080358790612,0.5275027181229539,0.6020440463329798,0.6860314173152615,0.7802229041547102,0.8852915503594626,1.0017723635454032,1.130001244460883,1.270048519842392,1.4216512790847802,1.5841499761196922,1.7564352362295774,1.9369099721660459,2.123469467174617,2.313498296681655,2.50387896953855,2.691004997111292,2.8707931942638565,3.0386982131055613,3.1897463744714623,3.3186221462810535,3.4198516252752,3.4881232227368804,3.518758275655448,3.5082933775600766,3.455075272348762,3.359724495308856,3.225323893486012,3.0572451543130255,2.8626243544965617,2.649596370448973,2.4264561279383656,2.2009125367986204,1.9795491153550717,1.7675332824703738,1.5685535181196295,1.384926316386543,1.217804318481496,1.0674252439388647,0.9333581193717804,0.8147210292025242,0.7103589726249957,0.6189801427215675,0.5392544900975716,0.46988089517856624,0.4096297815707244,0.35736745075754345,0.31206740898257507,0.27281284888054275,0.23879342649186872,0.20929861530533092,0.18370923840219813,0.16148826296044044
S2.06,0,0.002014924467140941,0.002412003326469149,0.0028879516933966592,0.00345856696144749,0.004142834944865545,0.004963576014674168,0.0059482214539051306,0.007129745537326551,0.008547783416982984,0.010249970080157562,0.01229354141340705,0.014747244654245545,0.017693612025276632,0.02123165773333726,0.025480064124185756,0.030580926573850264,0.03670412708229679,0.04405240114868941,0.052867147914414096,0.06343500487552937,0.07609515889495738,0.09124728554796543,0.10935988676873215,0.1309786165961535,0.15673392709249734,0.1873470084354042,0.2236325141522516,0.2664959316236485,0.3169226652554222,0.3759549524715165,0.44465168137436073,0.5240251527040858,0.6149480913747474,0.718024244600991,0.8334175050824582,0.9606388814895883,1.098299402921978,1.2438518033964865,1.3933651581012425,1.5414020403303579,1.6810890408667638,1.8044733220146276,1.9032211843480005,1.9696279197103803,1.9977845621082415,1.9846339994404594,1.930613549776492,1.8396685465277964,1.7186121662250358,1.5760154188373021,1.4209384518885053,1.2618110606735198,1.105661947286845,0.9577527258049547,0.8215583427344948,0.6989793172168107,0.5906674086810612,0.49637292787499643,0.4152572564726231,0.34614480521283786,0.28770961194945427
S2.06,1,0.1138653841818628,0.13280066625183212,0.1552173209332713,0.18178944675051148,0.2133192645739893,0.2507574053616492,0.2952238052844997,0.34802747918175525,0.41068226310171035,0.48491392632241037,0.5726517480245584,0.6759947059911432,0.7971389995206682,0.9382502755224855,1.1012618493773991,1.2875815662305918,1.4976979919271396,1.730695350644951,1.9837193202934849,2.2514819689612082,2.5259450756626025,2.7963562358835907,3.0498006903602057,3.2723450530956577,3.450683649957112,3.5739976710913033,3.6355901537650457,3.6338575900769854,3.572333450939604,3.4588258413935224,3.303940270300648,3.119412297678395,2.91663859454572,2.7056416198484903,2.494524231559742,2.289338559791457,2.094234472957014,1.9117542358395219,1.7431729705215682,1.5888240780636238,1.4483807518944127,1.321085099436408,1.2059268976755182,1.1017781443089039,1.0074904271374363,0.9219617127300549,0.8441784428781905,0.7732381746703529,0.7083574450121317,0.6488690194871658,0.5942121380840628,0.5439187740568794,0.4975982916169597,0.4549222599614654,0.4156105976188004,0.3794197176340404,0.34613294249009985,0.3155531644694462,0.2874975360448351,0.2617938706161599,0.23827839685590638
S2.07,0,0.013510542190254105,0.016417323656917563,0.01997045733725137,0.024320337783082933,0.02965436167129197,0.036206585719482605,0.04427003683995929,0.05421242335149965,0.06649620294293489,0.0817042182631572,0.1005724164221496,0.12403151540016288,0.15325983528617926,0.18974979258699265,0.23539058165616056,0.2925689773753896,0.36428830323307326,0.4543011913486634,0.5672427501580685,0.7087339729903323,0.8853964638826972,1.104674930795035,1.374304165045529,1.7011977482200873,2.089523083562208,2.5378547643494938,3.0356892905671495,3.5603075080525057,4.075742974656645,4.535760045787008,4.891470909736606,5.101687239337463,5.142095579528387,5.009846358140997,4.722769916457935,4.314636789719409,3.828271382347241,3.3079803335769484,2.7927915995102417,2.3119762325176163,1.8835658437542064,1.515442431202701,1.2078637769684688,0.9562812904566019,0.7537257731456386,0.5924950537593302,0.46517721751496294,0.3651692441130253,0.28686534384567675,0.22565507698630077,0.17782714694910773,0.14043740662618404,0.11117325784221828,0.08822999031418534,0.07020499228005439,0.056010673361690584,0.04480453870158765,0.03593394489689955,0.028892928013356717,0.023288708627535515,0.01881582571318733
S2.07,1,0.13695427810749444,0.1671303959721746,0.2040004792491936,0.24900539577948694,0.3038562358961162,0.37055873743067014,0.451422412455713,0.5490410729477712,0.6662253883979863,0.8058612918706651,0.9706623094089569,1.1627831289296748,1.3832726632388443,1.631376635037842,1.9037605529308768,2.193812890234261,2.491282398657842,2.782548577462809,3.0517465935901855,3.282722872819129,3.4614403735970836,3.5781630588554485,3.6287386826559898,3.614632609984013,3.541866275714769,3.4193833766721347,3.2574222758762263,3.0662666347340117,2.855470675714705,2.6334701317953946,2.4074355217476837,2.1832542265299137,1.9655790224136935,1.7579169548363833,1.5627473341758231,1.3816596120455065,1.2155004258726436,1.0645190956769661,0.9285030455256424,0.806897846708705,0.698909596893939,0.6035895269580148,0.5199020034525668,0.4467776942607463,0.38315385836329957,0.3280037092499083,0.2803566990958978,0.23931142786802428,0.20404271614613423,0.17380419977912626,0.1479276147646844,0.12581974976432758,0.10695785986419797,0.09088416594039399,0.07719991447343973,0.06555934554616441,0.055663812457672754,0.047256213607875776,0.040115833702801584,0.034053644044354126,0.028908077746925605
S2.08,0,0.003999361585855059,0.005050146682094893,0.006376366187685729,0.00804983303892143,0.010160855134385142,0.012822862711909192,0.016178112346701443,0.020404668856708122,0.025724872611874144,0.03241548184641965,0.04081961796124246,0.051360505794139144,0.06455674406957417,0.08103839646697045,0.10156246845650134,0.12702521152931248,0.1584670437215815,0.19706358676533292,0.24409339899374644,0.3008697055112616,0.3686206093409768,0.4483016239025453,0.5403288352143485,0.6442346752018319,0.7582752851202131,0.8790598798759799,1.0013213222142745,1.1179827596559093,1.220664122391803,1.3006820374105181,1.350425190705212,1.3647905749797782,1.3422516182096969,1.2851929082889197,1.1993903419414214,1.092823581846608,0.9742179229179798,0.8517320238409101,0.7320650572316904,0.6200577364753627,0.5187057478017271,0.4294333639264787,0.3524776229233717,0.28727459005294187,0.23278761803575213,0.1877559575679364,0.15086581997952642,0.12085722222871707,0.0965829488159906,0.07703462791612621,0.061347887594145945,0.04879531343342386,0.038773138142848364,0.030785452714527616,0.024428205232644128,0.019374230122299888,0.015359897396320828,0.012173575770015252,0.00964587873790743,0.0076415467039395715,0.006052768614874466
S2.08,1,0.2583701547073585,0.31786109730186873,0.3914104797785628,0.48229381706776026,0.5944642342327927,0.7326293463331093,0.9022937057120162,1.1097332856401882,1.3618536303649655,1.6658676584000254,2.0287172775044167,2.4561625781134175,2.9514829055272345,3.5137838401877857,4.135987756636847,4.802709916104811,5.4884121096874035,6.156524791326228,6.7606080060099405,7.24878088534431,7.571956555891536,7.69447103714188,7.603358197550364,7.31194205654541,6.855887107113714,6.2837753154685565,5.646540548911435,4.989385640218167,4.347529555131095,3.745255110848043,3.1970101192927327,2.709424010474102,2.283487834306898,1.9164983660437516,1.6036059069607063,1.3389447559653027,1.116396159630007,0.9300608858449886,0.7745204343549291,0.6449549935866824,0.5371709262566106,0.44757560064061663,0.37312495632807063,0.3112598535534322,0.25984072322997465,0.21708572186037017,0.18151488937107618,0.15190119485167383,0.12722845004805383,0.10665560476418522,0.08948673438862696,0.07514597468816078,0.06315668351620478,0.05312417202529792,0.04472142577032252,0.03767731583102028,0.03176687516903472,0.02680328290028467,0.022631258068083346,0.019121614979023663,0.016166774871323876
S2.09,0,0.05424037314046984,0.060033637525639116,0.06645345303542591,0.07356453187268051,0.0814368066482713,0.09014534607752818,0.09977007142622343,0.11039520693805244,0.12210838340411914,0.13499929932763688,0.1491578300252996,0.16467146347169465,0.1816219356881456,0.20008094213153976,0.22010482027171618,0.2417281389871927,0.264956199963268,0.2897565621462576,0.31604984777357126,0.3437002783346899,0.3725066139021821,0.4021944108347121,0.43241073730909463,0.46272264407989744,0.492620717254364,0.5215288753440531,0.5488211619657896,0.5738456103517684,0.5959543546492136,0.6145381442378741,0.6290624554347364,0.6391017023422273,0.6443678244855218,0.6447298979232288,0.6402223777866997,0.631040988960923,0.6175268762048706,0.6001410938806574,0.5794325819859454,0.5560032698143098,0.5304738437688481,0.5034531154160246,0.4755130184113312,0.44717026079919053,0.41887474465906016,0.39100415794293153,0.3638636931529289,0.33768964476897073,0.31265563458379164,0.28888034780471394,0.26643587056122126,0.24535595045234465,0.22564372064148638,0.20727861444137113,0.1902223430700039,0.1744239143533915,0.15982373949410317,0.14635691564218886,0.13395579123737664,0.12255192554289251,0.11207754885720979
